"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 1986","1,759.80","1,786.46","1,815.23","1,749.88","70.52M","-1.66%"
"May 04, 1986","1,789.43","1,777.53","1,803.32","1,755.21","73.14M","0.83%"
"Apr 27, 1986","1,774.68","1,834.20","1,856.15","1,761.04","80.74M","-3.32%"
"Apr 20, 1986","1,835.57","1,842.51","1,866.44","1,803.94","83.65M","-0.26%"
"Apr 13, 1986","1,840.40","1,791.42","1,870.16","1,781.00","102.31M","2.81%"
"Apr 06, 1986","1,790.18","1,734.55","1,812.50","1,712.52","138.80M","2.93%"
"Mar 30, 1986","1,739.22","1,824.23","1,841.83","1,728.45","83.84M","-4.53%"
"Mar 23, 1986","1,821.72","1,784.36","1,849.74","1,762.09","75.97M","3.01%"
"Mar 16, 1986","1,768.56","1,777.06","1,821.24","1,758.38","89.60M","-1.35%"
"Mar 09, 1986","1,792.74","1,698.04","1,799.93","1,688.70","95.27M","5.47%"
"Mar 02, 1986","1,699.83","1,706.19","1,718.63","1,663.07","80.39M","-0.54%"
"Feb 23, 1986","1,709.06","1,689.79","1,732.57","1,674.08","93.50M","0.67%"
"Feb 16, 1986","1,697.71","1,661.58","1,702.75","1,641.97","67.30M","2.00%"
"Feb 09, 1986","1,664.45","1,614.45","1,668.69","1,605.16","84.55M","3.16%"
"Feb 02, 1986","1,613.42","1,570.53","1,622.82","1,564.33","91.51M","2.70%"
"Jan 26, 1986","1,570.99","1,536.58","1,582.91","1,524.43","76.81M","2.68%"
"Jan 19, 1986","1,529.93","1,530.85","1,537.39","1,491.74","62.62M","-0.44%"
"Jan 12, 1986","1,536.70","1,511.93","1,552.52","1,502.29","70.14M","1.53%"
"Jan 05, 1986","1,513.53","1,550.00","1,578.10","1,495.64","80.33M","-2.30%"
"Dec 29, 1985","1,549.20","1,546.10","1,562.84","1,523.74","46.20M","0.40%"
"Dec 22, 1985","1,543.00","1,539.22","1,548.85","1,508.83","42.39M","0.00%"
"Dec 15, 1985","1,543.00","1,538.30","1,570.87","1,528.44","103.04M","0.51%"
"Dec 08, 1985","1,535.21","1,483.94","1,546.44","1,478.10","118.66M","3.93%"
"Dec 01, 1985","1,477.18","1,471.33","1,504.01","1,450.34","72.65M","0.34%"
"Nov 24, 1985","1,472.13","1,462.84","1,486.93","1,447.25","66.56M","0.53%"
"Nov 17, 1985","1,464.33","1,433.26","1,475.57","1,422.25","80.35M","2.04%"
"Nov 10, 1985","1,435.09","1,405.73","1,450.57","1,402.41","76.65M","2.19%"
"Nov 03, 1985","1,404.36","1,388.07","1,411.01","1,377.06","66.09M","1.01%"
"Oct 27, 1985","1,390.25","1,353.05","1,393.58","1,346.55","65.43M","2.49%"
"Oct 20, 1985","1,356.52","1,367.05","1,375.67","1,351.59","51.99M","-0.90%"
"Oct 13, 1985","1,368.84","1,340.39","1,383.40","1,336.58","62.22M","2.16%"
"Oct 06, 1985","1,339.94","1,326.05","1,343.41","1,315.19","39.64M","0.84%"
"Sep 29, 1985","1,328.74","1,330.09","1,351.59","1,318.55","59.73M","0.60%"
"Sep 22, 1985","1,320.79","1,313.96","1,334.57","1,301.86","53.78M","1.76%"
"Sep 15, 1985","1,297.94","1,307.35","1,315.75","1,283.71","50.37M","-0.74%"
"Sep 08, 1985","1,307.68","1,335.13","1,348.23","1,296.71","46.96M","-2.10%"
"Sep 01, 1985","1,335.69","1,333.67","1,341.40","1,318.21","33.83M","0.13%"
"Aug 25, 1985","1,334.01","1,316.64","1,342.41","1,309.81","44.26M","1.19%"
"Aug 18, 1985","1,318.32","1,312.05","1,334.68","1,307.57","36.72M","0.43%"
"Aug 11, 1985","1,312.72","1,318.77","1,326.05","1,303.65","39.45M","-0.61%"
"Aug 04, 1985","1,320.79","1,348.57","1,352.71","1,316.31","39.52M","-2.38%"
"Jul 28, 1985","1,353.05","1,354.28","1,361.90","1,334.90","46.10M","-0.30%"
"Jul 21, 1985","1,357.08","1,356.18","1,372.20","1,335.69","62.41M","-0.18%"
"Jul 14, 1985","1,359.54","1,333.89","1,365.93","1,326.95","62.86M","1.56%"
"Jul 07, 1985","1,338.60","1,330.42","1,345.99","1,313.40","47.74M","0.31%"
"Jun 30, 1985","1,334.45","1,334.01","1,343.75","1,320.23","32.08M","-0.08%"
"Jun 23, 1985","1,335.46","1,315.08","1,341.17","1,307.80","53.12M","0.83%"
"Jun 16, 1985","1,324.48","1,298.95","1,326.05","1,287.75","53.04M","1.81%"
"Jun 09, 1985","1,300.96","1,314.29","1,323.81","1,285.39","46.22M","-1.17%"
"Jun 02, 1985","1,316.42","1,321.24","1,331.99","1,304.21","52.96M","0.08%"
"May 26, 1985","1,315.41","1,305.33","1,320.79","1,292.79","45.02M","1.03%"
"May 19, 1985","1,301.97","1,298.95","1,316.08","1,290.99","52.11M","1.29%"
"May 12, 1985","1,285.34","1,277.61","1,295.83","1,265.46","57.91M","0.88%"
"May 05, 1985","1,274.18","1,246.91","1,282.46","1,239.51","58.70M","2.16%"
"Apr 28, 1985","1,247.24","1,272.86","1,277.94","1,235.53","50.10M","-2.19%"
"Apr 21, 1985","1,275.18","1,269.77","1,290.30","1,257.62","44.93M","0.68%"
"Apr 14, 1985","1,266.56","1,262.59","1,281.91","1,256.96","45.77M","0.07%"
"Apr 07, 1985","1,265.68","1,259.50","1,274.85","1,246.02","43.20M","0.53%"
"Mar 31, 1985","1,259.05","1,264.80","1,280.15","1,248.34","31.62M","-0.61%"
"Mar 24, 1985","1,266.78","1,261.70","1,275.51","1,252.10","44.92M","-0.05%"
"Mar 17, 1985","1,267.45","1,252.65","1,278.93","1,242.82","45.23M","1.61%"
"Mar 10, 1985","1,247.35","1,268.77","1,279.48","1,245.14","44.12M","-1.76%"
"Mar 03, 1985","1,269.66","1,299.91","1,304.55","1,264.13","52.05M","-2.29%"
"Feb 24, 1985","1,299.36","1,269.99","1,309.96","1,263.91","55.75M","1.84%"
"Feb 17, 1985","1,275.84","1,279.81","1,292.51","1,269.99","34.55M","-0.48%"
"Feb 10, 1985","1,282.02","1,287.99","1,307.53","1,266.34","61.27M","-0.62%"
